session_id,products,num_items
435521ca-01ec-45ff-b324-07dd160d6202,"2900513,3700766,2602038",3
4355ae8c-4890-4f98-8571-77dfdfc25aac,"4600658,4501774",2
43570dd4-e50f-40d0-a2af-89c0a196b086,"1004833,1004833",2
4357ac6d-688f-4450-9795-22fa920f877a,"1005126,1005126",2
435b1cc4-7d22-4b8d-abc6-92bbf7ab37d2,"1005105,1005105",2
435d1043-9e62-473e-a26d-031f1e6cf65d,"1004873,1004836",2
435e5985-2562-4cb0-81e6-349b9ab94dd5,"1004247,1004247",2
4362bd54-2f37-4f82-a48d-454b7358f200,"1005116,1005118,1005109",3
436306d0-3fad-420b-ab32-e7a79ffacb54,"5701128,5701128",2
4363c28b-0c4e-488c-bc8a-08e053b1a37e,"1004870,26300354",2
436639cb-1804-4fd0-ba8e-2d27dfb0458c,"1003310,1002524",2
43668505-6635-4b15-9c13-7e7e2334e4ea,"26200097,26200291,26300086",3
436b139f-b0af-4972-ba59-af7f98b0c04f,"1801847,1801861,1801873,1801631",4
436b6853-0594-4c26-9838-8f88d12a4df1,"4804056,4804056,4804056,4802036",4
436b7ba0-e412-4968-ace6-a5a91e9b8914,"1002542,1002542,1002542",3
436d8262-01cc-43e1-953c-553ee5121a39,"15800130,15800130",2
436e3470-1194-4850-97fc-273b93bba3a8,"1004805,1004805,1004805",3
4374dfaf-2210-44f3-bbb3-8f3b6ed70c0a,"1004836,1004833",2
43767d5e-4b02-4142-b094-d423dc3ac48e,"1004246,1004247,1004247,1004246",4
43775b5f-5529-45e6-874c-416027a38b1f,"4803977,4804056",2
43790b34-2e0c-4b3f-82c6-31a24e0f6634,"1005132,15100251",2
43795134-5ba2-4113-a1ef-dfa875a3aea0,"1005115,1005115,1005115",3
437b61a2-df53-4e39-ab3c-99b88ae80e05,"1004750,1004750",2
437dc334-ca64-4763-bd3c-24bf0a063007,"1004767,1004767",2
437ea3de-27b8-44d4-a630-9db71286ccee,"1005098,1005098",2
437eb9ab-0772-4571-a58d-01aa8b4c41a1,"1005015,1004767",2
437fedd3-5d2b-4e1c-8778-f578a82f8a4d,"1005239,1004958",2
43808087-084d-4d9e-b9b8-171a9697f4f2,"1005115,1005115,1005115,1003317",4
438209b4-9562-4ae6-9729-5691d1c2ebcd,"14100436,14100436",2
4383699e-2ef2-4bd1-b546-ba9150e52337,"1004767,8800399",2
43856ede-6adc-4bc2-a6bc-930679adc6e0,"4804056,4804056",2
438704bd-e192-40a0-b4aa-f37e24175b86,"3600661,3600661",2
4387bdcc-fd2f-4a94-829b-15fb37e49c4d,"1004887,1004856",2
43882ae1-356e-431d-b698-20dd427c157d,"1003316,1003316,1003316",3
4389a79e-fd44-480b-ba73-960f0bfe732c,"3200549,3200549",2
4389e793-4530-4b4f-8eee-b4125d5a026b,"1002544,6000229",2
438a3656-892f-456b-8469-a23cbd6c0833,"1004838,1004838",2
438b296b-500b-4fc4-a612-a299e0f25084,"8700365,8700365",2
438b3995-7323-49a2-aab7-7c7a37c01869,"1002544,1004767",2
438d5126-2f3f-4c36-a53b-681b72e488ee,"2500566,1801766",2
438db092-cfff-4f88-a7c3-8e6f1346a0c8,"1005105,1005105",2
438e6894-251a-4fe1-860d-63c8f436af94,"1004249,1004739",2
438f6418-67dd-41e6-899b-704031dbb412,"1004238,1004836,1004238",3
43901825-4b55-488d-8101-feaf17f5185b,"4804551,1003854",2
4390f79f-b069-46ba-9ac1-d81708231bf4,"26400277,26400277",2
43966e30-5fe8-4d90-bba1-ce1829c21aaf,"1307361,1307350",2
43973c17-b7b1-4621-b05b-d4dce1ec465e,"5700944,5700944",2
439aa14a-30b9-4055-b213-264acb9b17d2,"15200184,15200184",2
439e2b2a-8136-49ba-97c6-30db18b3bd72,"17200552,1801860",2
43a0fe43-ecbc-4e82-8fda-b93b26801fdd,"3600990,3600990",2
43a1f5f0-9a96-4c4b-bc7d-7802a62fb4be,"1801881,1004856",2
43a21b57-51d9-4d45-a333-eec2127bea25,"1801739,1801739",2
43a4a9f2-919e-420a-9994-bd964374a8c7,"26201190,26201190",2
43a4d388-b124-4e68-91f8-82d2ec8fb370,"1307074,1005031,1005007",3
43a590a1-850c-48cf-8058-b39339334b83,"1004767,1004767",2
43a5e862-1157-4074-b023-ceb63b409f4b,"1004836,1004836,1004836,1004836",4
43a66086-42ef-4c29-b8e1-ad6d1c03af4e,"1004743,1004743",2
43a9a4c7-f2a8-4c4d-9880-bfacc3ae6233,"1004767,5700619,12703015",3
43ab0f8d-9af4-4a9b-b5cc-310351c63d72,"3700926,3701056",2
43ac31c3-a766-48bd-a115-0687afeffa1a,"1005100,1004856",2
43adeb06-119f-4c18-a9ed-22c5b35bfc2c,"12702958,12702958",2
43b01948-ddfd-4950-bc34-40133bcdaa25,"1004839,1004839",2
43b0bcd1-26c2-45c3-ff67-520ae5ec620f,"4700549,4700549",2
43b1c42e-01a5-4c62-b0b4-0767a94f789e,"29500016,29501135",2
43b30ee4-58c2-40e3-961f-aed646fb9d3f,"3700791,3700752,3800802",3
43b3a422-8e59-4cee-9f8d-bb1a91d957ab,"1004836,1004836,1004870",3
43b59e58-8596-40a2-bfee-7b635d7787b9,"1005132,1005143,1005122",3
43b66168-73a4-435b-9293-d0fc6c56c23b,"1004833,1004833",2
43b68a29-720d-4ab1-9733-9ba5e5e1660b,"1801766,1801766,1801940",3
43bc1746-02f0-4706-b92f-e4759f46ce52,"1004708,16200329,16200329,16200329,26300354,26300084,1002102",7
43be5065-21b6-47ef-bd01-8f4e5dec8756,"2701639,2701639,1004871",3
43c1e652-272f-47e3-b1e3-f296aed84ad4,"1004767,1004767",2
43c3d6f3-88a5-4838-b21b-0df6bd5c7a8d,"1005104,1005104",2
43c6a3bc-5489-4446-b410-f39b3fd797cb,"3300486,3300486",2
43c7abaa-6960-4e87-9bfc-e0ccbf7ae4c7,"3601195,1004870",2
43c84265-145c-478b-b904-73ab073b7996,"6301991,21409977",2
43c8870d-7cd5-4278-98ad-cca8842acdc4,"5100816,5100816",2
43c8e87b-bca5-41f8-9696-ba5c4e95a3a4,"1004855,1004855,26013388",3
43c9bcb4-65ea-4088-b618-932d898b71d0,"1005105,4804056,4804056",3
43cc4047-eac5-43ce-bbe1-8f33f379eb73,"1200957,1200957",2
43cda3d9-5fbf-4846-8369-ab000fc47c2f,"1004237,1801995",2
43cea268-9739-41fe-a1b7-a3b0dee1fc05,"1005004,11600048,1005004,11300006",4
43cfb1c3-f546-48a4-930d-3d9862f54c6f,"12709565,12709565",2
43d179bb-2f8c-49bf-b15d-a4d68e431697,"1004249,1004250",2
43d35cfc-4a6a-44ef-943d-89eecf2901cc,"1004834,1005168",2
43d49110-3bd6-4c5c-95d9-a8c99a896f08,"12300397,12300397",2
43d8d0b3-0799-43e8-a8d0-4df65df0c87a,"1005171,1005171,22700202,1004258",4
43d9ba65-219c-4742-ac46-a54d503c62d8,"6000167,6000167,6000167",3
43dc08a8-19e9-45eb-99aa-c152932c92b6,"1004653,1004653",2
43dd6cf4-0e21-4670-86dc-c3d367ee50ae,"1306639,4804056",2
43df6aec-5f5b-42de-b349-048d112a93bc,"1005118,1004247",2
43e076dc-2dfb-43b9-a9fd-364f8463db9d,"1002524,1002524",2
43e2a8aa-3a46-430e-9faf-7959b24f5561,"1002633,1002629",2
43e37084-a16d-4fcb-a49a-885f6f296022,"37900173,26400208",2
43e5048e-cf28-417b-995b-e31e5d31f98b,"1004856,1004856,1004856",3
43e52028-6678-4726-a3d8-24db8b640d71,"31500231,12500554",2
43e9abb9-8aa2-4b77-8d9c-fa022721c2c5,"1002524,1002633",2
43ee6932-a93f-4a97-bc64-c276b977293d,"15100370,15100370",2
43ee6e5e-8a6a-4e88-a6e4-b7dae536ac2e,"1004750,1004749",2
43ee837e-baaf-447c-a456-c3628c176dbd,"1004856,1004833",2
43efd86e-a699-40e4-9ef8-3b646ef12bff,"23300446,3800480",2
43f36faa-b0de-4022-a2ad-ab0c301516e3,"12702930,12711107",2
43f4160f-60f9-4f17-bd82-c16bad534783,"1004834,1004566,1004566",3
43f62f49-2e31-4965-a736-d680e35a9cfc,"1004833,1004856",2
43fa2742-3b49-46b4-843a-2bba8a318318,"1004767,1004870",2
43faa709-f19c-4589-a071-488fe87f4618,"1801884,1801539,1801539,1801861,1801861",5
43fb4d0e-6954-48dd-ad3e-034ca6315bba,"1003316,1004249,1002524",3
43fc79e6-03c1-4d94-92b4-1526dd4dadb5,"17300837,17300837,4804434",3
43fcc77b-f504-481d-8c3f-24e6b63dfb3e,"1004356,1004356",2
43fd74fb-95d2-4635-886a-fc4eb997013c,"1005115,1003317",2
43fe7f6c-bb71-4f78-a92d-a6f474960aed,"1002544,1004836",2
44009c4b-56b2-401b-9d57-8255f5c2beea,"22700084,22700524,22700536,12300231",4
44011c18-54d0-42e5-a624-17651470b0d0,"17200570,17200552",2
4401b5b2-8a09-4467-9c81-62a2f565356c,"1801766,1004708",2
44020721-91b6-4d0c-9a81-a98d6f8ecdff,"1004870,1004870,1004870",3
44023f36-d511-4ce6-9ee4-cb40b4778d35,"1004246,4804056",2
44024392-c417-4ec2-9570-ad589c27a79c,"3601343,3601343",2
4404bd84-d3b6-4d1b-9577-0e28f5fceb41,"26600074,26600074",2
440906ae-e350-4a62-8633-2390a46d1995,"1004857,1004834",2
4409477f-0111-4d0a-b541-87c5f688d5b8,"4804056,4804056",2
440a1ba0-4403-485f-8413-6df22d188a22,"1005130,5100852",2
440adee1-7966-4b6d-af1f-936a1a3dd8cb,"1005113,1005113",2
440b42bd-4a5d-4edf-a3de-d0683d1b3d7c,"1004838,1004838",2
440ced7d-9f6d-4b58-adb6-63147f1105bd,"5300157,4804056",2
440d01ca-5ffa-459a-a0c3-a5dd92fb4e0c,"26300086,26300086",2
440f3b87-3f50-4eb4-a46e-649ff2f4611f,"1004767,1004767",2
440fa140-c6a2-49e8-afdb-8b2f4fbb2add,"1004237,1003316",2
440faa87-8ce8-466c-9594-11b854ffafa8,"3700907,3700709",2
44100a70-7644-404b-92cf-06cad84d7e82,"1005115,1004246",2
44115922-92b0-4f7a-85fe-661502916ccf,"1004739,1004739,1004903",3
44119df1-8218-4622-90f0-d6ee45be6689,"1005105,1005105",2
441298f9-ac3c-45a8-8ec1-b79c5019375b,"1004856,1307237",2
4412fe1f-2015-40bd-b349-4fc8bef5dd12,"1004848,1004785,1003983",3
441505e2-36b3-4e9a-9133-8e61a9a8a06c,"3600163,3600163",2
4415e46c-541d-43cd-b0cd-4b3abbc47d32,"1004767,1004768",2
44161913-b88f-4957-a620-bff0c905a80a,"1005131,1005131",2
441820fd-dbdb-4013-92bd-aa4eea7ac2c4,"1004250,1004157",2
4419d8e8-b897-45f5-bc25-c654d9a22ac5,"31501046,31501046",2
441c978f-3725-4909-a419-1c60615a0665,"1004781,1801806",2
441f80c7-851f-4db7-8012-fce818716f43,"1003312,1003306",2
4421c91b-da39-4aae-aec3-cba5c144b91d,"1005119,1005115",2
44250c99-13cf-4803-946d-42452b39be32,"1005135,1005135",2
4425caa3-b14f-4f80-8f13-aae6545b3fdf,"15100148,1004858",2
44284c01-7e89-4473-8998-db1dffa872e8,"1004059,1004059,1004059,1004059",4
44298c74-acf6-4cb8-acf7-d11b88d9dd88,"2600164,3600182",2
4429d9d6-e544-4ddf-beda-4c2242d351b4,"1004887,1004887",2
442ae227-ad02-42e1-a311-ef3cd4e842f1,"1003965,1004767,1004767",3
442b63fb-c34f-4233-9e61-ba05dd268f15,"1004199,1004199",2
442cfb42-1f77-4b12-9222-7b28913c8770,"5100816,1201496,1004175,1004175,1201496",5
442e4cca-5a27-40d4-9ae9-da3731e3508d,"1201361,1201361",2
442fbcf5-3423-4506-b346-0b1f3b5d9554,"1307316,1307316",2
442ffbf8-f947-4990-8f05-9e3b5aef01b4,"1004856,3600263",2
442fffc3-ee80-404d-afc0-e8cc61397c4f,"1004432,1004627",2
4431009f-2f10-484b-9743-07a9f185db27,"2701674,2701674",2
4432adb9-a023-42ac-b76f-078569e48268,"2701683,3700851",2
443396f5-af29-48b9-9f42-036d419401a6,"1004250,1004244",2
443532cd-7d1e-410e-b312-551b763e32fe,"1004815,1004815",2
44354b81-3ef8-4bb5-8534-a86e7b81dd13,"5100376,5100816",2
4435fa35-a8a0-41d6-897e-1619aeadb930,"1005129,1003317",2
443661ff-4e74-40ad-897d-d39c36b578b5,"16000305,16400012",2
4439d391-91be-4734-92ee-ad8f12bc31f2,"1005115,1005115",2
443a7aee-c7de-41dc-a45b-ec48cacc747a,"1004856,1004856",2
443b7c43-c618-4275-ba43-a960ca6c194a,"1004238,1003312,1003363,1002544",4
443bb0f4-f586-4d54-bcdb-25b73b3644b4,"1005158,1005158",2
443bc48d-e9bb-452b-b5d4-befed626e00f,"12718585,12718585",2
443fd7f1-923c-2de0-ffbc-9002d8a67758,"12701404,12711474",2
444024fe-5889-4e4a-863a-8275bcf93ff2,"1005160,1005160",2
44465d5e-8b17-44ac-b4bd-7c835bb5ec3c,"1002544,1004767",2
44466aaa-1de6-4e18-9f77-f17e28a6b72a,"1004856,1004750",2
444678eb-160d-4bcf-8b29-ae81eb642c4b,"1005006,1005006",2
444c15ee-4ea3-4bb7-8d6f-5610d1d5bf6e,"2702056,2702056",2
444c35dd-e2e3-4251-8d27-a9d3b31e2602,"1004750,1004751",2
444d5410-b691-45aa-8988-3051b20ff35b,"2601500,2601500",2
44517051-1bf0-4860-b764-660a1f0c00e0,"1005105,1005115",2
44528046-72a7-4f16-99c2-92d6b1054ee3,"1004246,1004872",2
4452ec50-d0f3-4905-8f22-5a8e91cd0aea,"5100376,5100377",2
44537ba8-d8c8-4ace-a587-5feda3409acb,"1004856,1004856",2
44539574-becb-43c4-9684-05da9892d0ad,"1004870,1004565,1004035",3
44544fb4-ebd3-42e7-9b25-0139d530b441,"1004659,1004873",2
4456fb88-d7d5-4e87-b719-9e40f359f3a3,"12710977,12718063",2
4457374f-69cd-414b-923a-cafea2d74b36,"1005109,10900306,1005109,1004246,1005109,1005112",6
4457f87a-b239-40a7-b39f-58411a39ae34,"1004767,1004767,1004767,1004870",4
4458437a-b0f2-49bf-bdb1-64bab50d2567,"1005015,1004875,1005016,1004875,1004875,1004875,1004870",7
4458d038-e94d-40c1-b43d-9340ee1fa163,"2601861,2401659",2
445d5232-6ba9-49de-b1ec-233aaeb45365,"1004785,1004781,1004781",3
445e6420-ba4b-4359-b62c-065cc139bac9,"1005115,1004836",2
4462a212-bc46-4b15-a958-18833d93befe,"1004838,1004209",2
4462fbb7-a50a-453e-a5cb-ab7828af1199,"1004250,1003307",2
4464188f-24bb-4e2d-963c-6199e2edd1bb,"1004776,1004776",2
4464a19d-2b8a-40a5-8a96-234eb586404e,"11400666,11400666",2
4464df7f-071e-49b8-a6b3-0e86409ed6a7,"1307237,1307237",2
44651ee9-06a3-4649-bb9e-664f71bb0232,"1004434,1004768,1004768",3
4467500d-7cef-4ed6-a7ab-a08be0a6fc64,"12300928,12300078",2
44681e0d-3863-4c80-80a5-9ea4e5fb7d64,"12300304,12500536",2
4468aa08-f7d3-468a-8ea4-97711b42a143,"5100577,5100239",2
44697652-a72e-424d-873f-d9f07f896732,"1004767,1004833,1004856,1004767,1004833,1004856",6
446a4914-bf01-4f09-8c87-3c2042a70754,"1005105,1004767,5100816",3
446b6061-8b27-4121-bf0d-63d0b0c26bcc,"31401106,31401106",2
44701ae8-10e0-48b3-8829-6bfdfbf36572,"1002634,1002524",2
4470b167-ba2e-42ac-b29b-60958f863e36,"15100100,17200552",2
4470bcc2-0b09-4995-ba40-f1f1f7d94b24,"10900384,26400293",2
4470db4d-1556-4870-a8a2-4048ce882d36,"1004246,1004246",2
4471660c-2d90-4844-b892-9f6a4cd1f0e9,"1004870,1004659",2
44730ec7-7a97-4e39-add3-85ef53ffc7de,"1002524,1002633",2
4474bbb7-9505-4742-aaa0-b8f6b585b799,"1004839,1004839,1004839",3
44752ad5-e02a-45b6-9aa5-a841615df9b1,"8902634,10201566",2
4475812c-d6a8-4eaa-939d-791ffdfadd64,"12711175,22700678",2
447669d5-9d50-4d9f-9d01-b5c75fa5f248,"5100738,5100719,5100577",3
4477081b-eba0-4a77-ae50-9ba6949a4a55,"1307366,1307366",2
44782b31-1825-4562-ab3b-c63f77c9a251,"12709558,12709558",2
4478a617-6360-44fc-80ec-f1fc0b5d9d7a,"1004741,1004741",2
44799127-bb0c-4591-9422-cb55dc78caca,"1307361,1801766",2
447af8e2-f2c6-4ea7-8e28-4446c0d48f92,"1004856,1004856,1005100,1004856",4
447bbd96-3eff-44b3-b68d-d213bed819ce,"15100122,15100199",2
447c3431-189a-4645-824e-1a5595fe5c0b,"1004838,1004856,5300481",3
447c7fd8-d3ae-495f-af4c-4efd0ffc0ffa,"1004246,4804295",2
447d1ea7-e3c1-4027-a060-627d42ef5b2e,"1002544,1004768",2
447debb8-3fcd-4654-b15f-bedc1ee658be,"26403389,26403389",2
447e76c1-70bf-4f56-8c5f-98ffdb8e48e9,"1002544,1002544,1002544",3
447f0f5c-b5fa-46ad-b861-1b12b33a27a8,"1005006,1005006",2
447f5f72-334e-4714-a255-e314a7c66c98,"1005207,1005207",2
44819582-9f3e-4129-930f-acf809a008ac,"1002544,1002544",2
448309d6-5865-44ba-8b01-59d268857b1b,"1002524,1002524,1002524",3
4486a51d-9ae8-4d94-bae8-ff4392e190d8,"3300349,3300349",2
44875673-42cf-4eea-b751-6e64b0539c83,"4804056,4804056",2
4488dc23-102a-4e73-99f9-50c50a2506aa,"1004227,1004227",2
448aa4f8-9116-4254-b63b-7e2fb07f66b8,"1307073,4100129",2
448b27d4-3fcb-425c-8cf0-671b09c9c161,"1004856,1004856",2
448b91fa-0376-4363-b0de-8f1abd4b11a2,"1002524,1002524",2
448bdeac-efa5-4c03-b471-902e8d46c0ad,"1004870,1004872",2
448cab5b-c249-4e18-8dde-55f28411ca6b,"1004653,1004873",2
448dbb06-a967-4f98-a4bd-c381f3ed8515,"1004785,1004565",2
448e3c48-c3f1-4d0d-b3e4-4e648b3590e8,"11300046,6302016",2
44915df5-39bf-4a37-837d-ef749a49ff4e,"1004767,1004767",2
44935f2c-2877-49a7-8157-3e67b859333e,"1004739,1004739,1004739,1004750",4
44941809-1792-4810-83a0-91aa823de576,"1004957,1004957",2
449429a9-cebc-4b85-b926-b7bee1c93dbe,"1004249,1004249,1004249",3
44972361-278f-45c8-83f5-cbb8eed866aa,"12400386,19100228",2
44992022-706a-43bb-a74b-d4f6262110b8,"1002540,1004133",2
449a5e81-6508-4ecf-9bea-e65ca0965aa8,"1500258,12100767",2
449b5425-4406-4d93-a37e-831813c73caf,"1002528,1004839",2
449ba724-eec6-454b-82a8-dae21433e4f0,"2701657,2701657",2
449c4c78-aefb-48bb-8b03-43154ba5423a,"1004856,1004856",2
449c54e0-23f6-4525-831f-f479ce79a941,"3701162,19300039",2
449da6cb-7af0-4299-aebe-7e2afda867cf,"1004249,1004249",2
449e6cad-af4f-48fb-8ceb-3a25508ca44c,"1005100,1005100",2
449f9872-28f8-43a7-97b2-6e7b111b9396,"1004856,3600896",2
44a05b94-ac6c-4e5b-a75e-2fc2b0817979,"12703494,12703494",2
44a181a1-bea9-4fe5-a42f-aa37dbbfb771,"26403418,3900774",2
44a21ca2-9c25-4564-be68-eedb41630210,"1004249,1004249",2
44a49b26-be3f-47f2-bdff-09c1722a05f3,"3701134,6300680",2
44a4aca9-e2dd-46c3-9969-5360cd276c5b,"4804295,1003857",2
44a5c97b-a9d5-4fa4-8996-bdd5a82f2817,"1002547,1002547",2
44a74aab-59ec-42cf-b510-65b8bf01b490,"4900181,32400857",2
44a7a6bb-c477-4f55-be65-635b50156c08,"3701035,1004870,1004870",3
44a7c764-212f-4cc5-b448-a8324bb88348,"29501943,29501509",2
44a7cd5c-cf83-4968-9846-36be575cd2d9,"1003312,1003312",2
44a83b63-a20d-4aff-a841-48cd89a6687d,"4100228,4100228",2
44a886f4-7ddb-4375-b6a2-94592c4c90be,"1005133,1005124",2
44a8f216-3708-4cd9-acd5-a2392b704b78,"1005158,1005158,1005158,1005158",4
44aa47c7-4e21-42ff-a380-e7804753653b,"1004873,1004767",2
44aad063-93bc-4f1d-8653-75d91fb8b3db,"1002547,1002547",2
44abd36d-bbe4-455c-a74a-20e83d25ebe2,"26204000,26204000,26204000,26204000",4
44ac10bf-81c0-4070-9441-df4d42489b6e,"1004767,1004767,1004767",3
44ad218f-5f33-4912-af4e-07609c04cfb3,"1002544,1002544",2
44aed8ab-e54d-4a5c-8012-0b4114491bfd,"1801739,1004858",2
44afc425-2b73-4cff-bb51-70a4f4efbff2,"1005008,1004903",2
44aff7ec-5fba-4bde-9e90-d3c9b1e86281,"1004794,1004794",2
44b5d526-b546-4b96-b4d8-bb4b60665b03,"1004720,1004720",2
44b62af2-0546-4e25-850f-902162dc7e91,"25600235,14700026",2
44b83eeb-6978-4759-9e01-f4001fb3b46d,"1004241,1004255",2
44b92b7e-7cf6-43bc-adc7-c4ccbf9150f3,"1002633,1002633,1002633,1002633,1002633",5
44bc62b7-9932-4c39-bd51-e570991d0d88,"1004857,1004857",2
44bd0aac-3d11-48c5-ad87-0a8f68a51a7f,"1307444,4803977",2
44bd6dc6-bfad-49b1-9622-716d197fdee3,"3701084,3701084,3701084,3701084",4
44be0aa2-58a6-4e32-aa88-4288e32b21e4,"26400382,26400250",2
44beb844-e829-4bd3-9e9b-985d172280d7,"1003317,1002547",2
44c08a36-dd32-4257-951e-53249f97ce4f,"2900806,2900569",2
44c1dcb6-a891-49ff-a087-70653e66a5d5,"1005105,1005115",2
44c347e1-132e-c0ed-28e4-1b4662b1644a,"1004838,1004768,1004767",3
44c55e9d-98d4-481b-ba34-eb11cfde9bff,"26400370,22700128",2
44c7037c-2edd-4cad-900f-c4fe54dc4385,"1004836,1004836",2
44c9ef24-2185-43e2-b13e-64253fd1301e,"1002547,1002547,1002547,1002540,5100610",5
44caa98c-43e2-4358-828e-dead14d0a934,"3600182,3701432",2
44cb8ccb-1bbc-4a3b-bf28-f4fc87a2010f,"5100816,5100816,4804550",3
44ccd205-f56f-4ced-85c3-7479dc784a56,"18900002,18900002,18900002",3
44cd30c4-a471-4913-9c13-b7529a8505e1,"2602039,2602039",2
44ce0879-3e13-4cda-b31a-2465a3a59210,"5000356,5000356,5000356",3
44ce67cd-5ace-4b32-b551-1f12772c4c01,"1004838,1004777",2
44ce72ed-ec7d-47a0-a67b-0e7452ff5ec2,"1004233,1004857",2
44cebfb3-2c15-450d-b68b-fafc6cc38a68,"1004874,1004874",2
44d08617-1566-4217-a1f8-fe0430dec298,"3601438,3601438",2
44d0ab1b-2d7a-495a-bb7c-a491a784e354,"1003304,1003304",2
44d3a939-bd0e-4262-8f82-52ad76156f78,"1004836,1004856,1003947",3
44d4044d-89d8-46c7-b961-5fa843f772f1,"12700974,12700974",2
44d4d9b5-0b3e-448c-85d8-89b6ec433f62,"1004833,26400382",2
44d5d8bc-2be9-4ca3-918e-17326d51cd60,"1004226,1004226,1004226",3
44d5fd1c-5c67-4a52-bf27-e9e8da2de936,"1005160,1004449",2
44d6896f-f657-aa2d-e02a-58683978a99a,"1004402,1004402,1004402,1004402,1004402",5
44d9a90a-2b2b-478a-a1ed-3d32cff8dddb,"19300039,3801134",2
44da1af4-ca4d-45f3-af36-5210a19581d2,"1004226,1004226",2
44dcfdeb-32d4-4bd6-999c-403281e79488,"5701166,5800299",2
44de56e3-e5f4-4d08-b514-e7756b129108,"8801085,8801085,8801085",3
44decb1f-53e1-4a4c-bb11-1224700c7a88,"1004750,1004750",2
44defc68-be75-403b-9a6d-0de6e803aa56,"1003316,1003310",2
44df4a5d-c3ef-47ba-8436-5c98214aac4a,"26300075,1004856,8800891,8800891,8800891,8801086",6
44dfbbed-d30e-4c0d-8928-afe5be7edd7c,"7900871,10800190",2
44dffb70-cd9b-4586-a518-20da02035158,"3600666,1801784,1801784",3
44e0582d-1b20-4718-a615-946e6323553b,"1004833,1004833",2
44e12863-e04f-4bc0-a5af-f92beb20fdf0,"1004741,1004741",2
44e219a8-134c-4023-80bd-aa614bcddfdb,"5301046,5300917",2
44e4d64d-4950-42c9-b589-ccd23d5aa66f,"1004659,1004767",2
44e56f75-30e0-4be0-b8ed-f86aca09d30d,"3701021,3900002",2
44e70bc7-b908-4f80-8b67-b65fa755dbc3,"1005186,1004990,1005021,1005205,1004836",5
44e98fbc-a1bc-46ab-8e5c-a1c8a5f8d2fc,"1004767,26403418",2
44eab75e-7ca1-4d16-9cb5-bbd4c1946f05,"1002544,4804056,4802888",3
44eaf6f4-d00e-4756-a41f-e81845b196ac,"1004856,1004856",2
44ebe2fe-9e5f-4c1e-9bcb-8ee9611f59cc,"1307310,1004958",2
44ecbada-278e-45cc-abff-7b1deb44d88e,"1004856,1004856",2
44ed1970-4436-475c-af13-440005244479,"1002544,4804295",2
44ee32a6-81a8-4974-a30a-6e939ae778c1,"1004874,1004874",2
44ee7429-e230-4b85-b7ba-65d1d4259ba6,"1004857,1004857",2
44eeeee7-9ed3-4af9-90a3-a3d090918f48,"1307074,1307074",2
44f037d1-0187-4549-876d-5f959cb3b1f1,"1002633,1002633",2
44f492d3-9580-4212-9483-1076a05563cd,"2900414,2900414",2
44f560f0-4fee-4b53-8cbe-8d2271e6ab59,"1005153,1005153",2
44f7b363-8587-4a58-9594-78b6fcae086b,"29501842,29501842,29501842",3
44f8b971-ae5f-4b3d-95e9-7f7a5f6a3834,"4803397,9101156",2
44f8c8ef-a91a-43e7-a825-ec710e73ccbc,"1004767,1004834",2
44f8ea50-2635-440c-81b4-25b5aa98f936,"1305836,1305836",2
44f9427a-6709-4f6b-82be-5fef23c94e16,"1004834,1004834",2
44fbdb41-9da8-4b02-a9d0-1647420667b3,"3600231,3600231",2
4503f9c2-d1b2-40c6-9535-267663f38bbb,"1004856,1004856",2
4504f317-a665-4bc0-9417-5835ea47117c,"1004961,1004961",2
450a9a72-8383-45d9-b1b9-38c03d5581e3,"3601241,3700907,3700907",3
450cafe9-09f3-48a2-bd06-0c3693981191,"2701639,2701639",2
450ecc9a-2a4e-4d1b-8816-cec92fb555c3,"1004873,1004873,1004873",3
450f7117-2275-4d87-91bf-cb6a8673f71d,"1005115,1005104",2
450f7976-7091-47f7-a78c-e80847e3b87e,"1002544,1002544,1002544",3
451093e4-308a-45cd-a685-63a162db3030,"1004870,1004856",2
4510a95d-4070-4ff9-97d0-265a41c0111b,"4802888,4804056",2
4510a9f8-5ad7-431a-a862-4b98c1a39912,"1005067,1004250,1004888",3
45130fc0-424a-38e9-121d-a826e2218dcc,"1005140,1005140",2
4513ce14-7736-41f9-8faa-2c9f6dc79ebd,"1004834,1004565",2
451437e7-b3bf-4e11-b471-fd688f607b6a,"1004249,1002524,1002544",3
4516b1f2-6e34-48d8-ae0d-94d95ce0a7e1,"31500231,15901906",2
4517942f-5452-44c0-9d27-4d186060ec56,"5100719,5100719",2
451854dd-b056-48ad-8221-eeef6c216e84,"6200260,6200260",2
4519227c-af56-4e21-8aa4-cdbae8531f90,"1004434,1004833",2
45194ef9-ef13-4aa9-b9a2-ce878e858116,"12719361,12718063",2
451b064e-df42-4440-bb50-415924838a8f,"1005015,1005014",2
451bb250-3e80-45d1-94e4-a3f07ba938a9,"3600890,1307188",2
451c7c95-7083-41ba-8a93-9a492c286c26,"3601343,3601343",2
451c95b5-3abd-43e9-95d0-1b3dc239413f,"1004863,1004863",2
451e893e-cd39-4f1b-a4f3-21da6a85d00f,"16400001,16400001",2
452179d4-62d7-4ca9-8626-8b5ccb81a112,"1003312,1003310,1002524,1005115",4
4521ac40-09fe-4a16-890c-f2955b19660d,"1004834,1004836,1004856",3
4527af92-edf7-4877-9c67-176a0a0ec54b,"4803977,5100816",2
